NPA,NXX,THOUSANDS,"COMPANY TYPE",OCN,COMPANY,LATA,RATECENTER,CLLI,STATE
201,478,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,478,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,478,2,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,478,3,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,478,4,CLEC,5982,"MANHATTAN TELECOMM OF NJ DBA METTEL - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,478,5,IPES,829J,"PAETEC ITEL, LLC",224,HACKENSACK,NWRKNJ10DS6,NJ,
201,478,6,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,478,7,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,478,8,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,478,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,481,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,2,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,3,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,4,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,5,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,481,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,487,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,488,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,489,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,490,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,0,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,1,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,2,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,3,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,4,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,5,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,6,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,490,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,491,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,0,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,2,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,3,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,4,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,5,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,8,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,491,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,2,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,494,3,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,4,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,494,5,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,494,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,494,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,494,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,495,,WIRELESS,6630,"USA MOBILITY WIRELESS, INC.",224,HACKENSACK,WAYNNJ081MD,NJ,
201,498,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,509,,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,"FAIR LAWN",PRNYNJFP6MD,NJ,
201,509,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,4,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,"FAIR LAWN",NOCLLIKNOWN,NJ,
201,509,5,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,"FAIR LAWN",NOCLLIKNOWN,NJ,
201,509,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,509,8,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,"FAIR LAWN",PRNYNJFP6MD,NJ,
201,509,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,"FAIR LAWN",WAYNNJAWCMS,NJ,
201,518,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,1,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,2,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,3,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,4,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,5,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,518,7,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,8,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,518,9,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,519,,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,522,,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,1,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,2,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,3,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,4,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,5,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,6,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,7,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,8,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,522,9,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,525,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,0,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,525,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,525,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,HCKNNJHKDS5,NJ,
201,527,,CLEC,7421,"AT&T - LOCAL",224,HACKENSACK,CDKNNJCKAMD,NJ,
201,527,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,527,1,CLEC,7421,"AT&T - LOCAL",224,HACKENSACK,CDKNNJCKAMD,NJ,
201,527,2,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,527,3,WIRELESS,624H,"ONVOY SPECTRUM, LLC",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,527,4,WIRELESS,624H,"ONVOY SPECTRUM, LLC",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,527,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,527,6,IPES,829J,"PAETEC ITEL, LLC",224,HACKENSACK,NWRKNJ0209Z,NJ,
201,527,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,527,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,527,9,IPES,939H,"COMMIO, LLC",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,538,,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,1,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,2,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,3,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,4,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,5,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,6,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,7,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,8,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,538,9,PCS,5562,"METROPCS, INC.",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,543,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,543,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,543,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,543,2,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,543,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,543,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,543,5,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,543,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDS0,NJ,
201,543,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,543,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,543,9,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,546,,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,546,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,546,1,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,546,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,546,3,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,546,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,546,5,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,546,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,546,7,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,546,8,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,546,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,556,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,0,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,556,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,556,8,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,556,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,HACKENSACK,RCPKNJ02DS5,NJ,
201,561,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDSE,NJ,
201,561,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,HACKENSACK,NWRKNJMDDSE,NJ,
201,561,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,561,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,561,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,561,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,561,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,561,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,561,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,561,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,561,9,IPES,515J,"IP HORIZON LLC",224,HACKENSACK,NOCLLIKNOWN,NJ,
201,562,,CLEC,3639,"MONMOUTH TELEPHONE AND TELEGRAPH, INC. - NJ",224,HACKENSACK,RDBKNJBADS0,NJ,
201,562,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,1,CLEC,3639,"MONMOUTH TELEPHONE AND TELEGRAPH, INC. - NJ",224,HACKENSACK,RDBKNJBADS0,NJ,
201,562,2,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,3,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,4,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,5,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,6,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,7,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,8,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,562,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,HACKENSACK,RCPKNJ02GT1,NJ,
201,566,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,"FAIR LAWN",WHWKNJAN5MD,NJ,
201,566,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,"FAIR LAWN",WAYNNJAWCMS,NJ,
201,566,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,"FAIR LAWN",NBWKNJ17QMD,NJ,
201,566,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,"FAIR LAWN",WHWKNJAN5MD,NJ,
201,570,,WIRELESS,6630,"USA MOBILITY WIRELESS, INC.",224,HACKENSACK,WAYNNJ081MD,NJ,
201,575,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,575,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,4,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,HACKENSACK,WHWKNJAN5MD,NJ,
201,575,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,575,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,575,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,HACKENSACK,WAYNNJAWCMS,NJ,
201,575,9,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,580,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,580,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
201,580,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,HACKENSACK,NBWKNJ17QMD,NJ,
