NPA,NXX,THOUSANDS,"COMPANY TYPE",OCN,COMPANY,LATA,RATECENTER,CLLI,STATE
201,551,3,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,551,4,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,551,5,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,551,6,CLEC,7142,"TELEPORT COMMUNICATIONS AMERICA, LLC - NJ",224,JERSEYCITY,NWRKNJ02DSA,NJ,
201,551,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,551,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,551,9,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,557,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,565,,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NWRKNJ0248Z,NJ,
201,565,0,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NWRKNJ0248Z,NJ,
201,565,1,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NWRKNJ0248Z,NJ,
201,565,2,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NWRKNJ0248Z,NJ,
201,565,3,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NWRKNJ0248Z,NJ,
201,565,4,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,565,5,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,565,6,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,565,7,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,565,8,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,565,9,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,577,,CLEC,2771,"LEVEL 3 TELECOM OF NEW JERSEY, LP - NJ",224,JERSEYCITY,JRCYNJBRGMD,NJ,
201,577,0,CLEC,2771,"LEVEL 3 TELECOM OF NEW JERSEY, LP - NJ",224,JERSEYCITY,JRCYNJBRGMD,NJ,
201,577,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,577,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,577,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,577,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,577,5,CLEC,2771,"LEVEL 3 TELECOM OF NEW JERSEY, LP - NJ",224,JERSEYCITY,JRCYNJBRGMD,NJ,
201,577,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,577,7,CLEC,2771,"LEVEL 3 TELECOM OF NEW JERSEY, LP - NJ",224,JERSEYCITY,JRCYNJBRGMD,NJ,
201,577,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,577,9,CLEC,2771,"LEVEL 3 TELECOM OF NEW JERSEY, LP - NJ",224,JERSEYCITY,JRCYNJBRGMD,NJ,
201,589,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,589,0,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,589,1,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,589,2,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,589,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,589,4,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,589,5,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,589,6,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,589,7,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,589,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,589,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,593,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,595,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,0,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDS0,NJ,
201,595,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,3,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,595,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,8,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,595,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,600,,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,604,,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,SCCSNJCJDS0,NJ,
201,610,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,616,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRRP0,NJ,
201,616,0,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,616,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,616,2,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,616,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRRP0,NJ,
201,616,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRRP0,NJ,
201,616,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRRP0,NJ,
201,616,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,616,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,616,8,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,616,9,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,626,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,626,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,626,8,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,626,9,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,630,,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,630,0,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,630,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,630,2,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS7,NJ,
201,630,3,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,630,4,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,630,5,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,630,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,630,7,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,630,8,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,630,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,631,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,633,,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,0,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,1,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,2,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,3,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,4,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,5,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,6,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,8,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,633,9,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,WHWKNJAN5MD,NJ,
201,640,,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,0,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,1,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,2,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,5,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,6,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,7,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,8,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,640,9,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,653,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,656,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,659,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,668,,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,668,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,668,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,668,2,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,668,3,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,668,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,668,5,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,668,6,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,668,7,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,668,8,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,668,9,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,671,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,680,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,0,IPES,515J,"IP HORIZON LLC",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,680,1,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,680,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,680,7,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ0209Z,NJ,
201,680,8,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,680,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,683,,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,0,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,683,2,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,3,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,4,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,5,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,6,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,7,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,8,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,683,9,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFPDS0,NJ,
201,685,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,685,0,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,685,1,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJBRDS5,NJ,
201,685,2,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,685,3,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,685,4,CLEC,637C,"ONVOY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,685,5,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,685,6,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NBWKNJ17DS1,NJ,
201,685,7,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,685,8,CLEC,264F,"PEERLESS NETWORK OF NEW JERSEY, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,685,9,IPES,515J,"IP HORIZON LLC",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,687,,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,687,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,2,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,687,3,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,687,4,PCS,5562,"METROPCS, INC.",224,JERSEYCITY,WAYNNJAWCMS,NJ,
201,687,5,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,6,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,687,9,CLEC,118F,"BANDWIDTH.COM CLEC, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,705,,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,705,0,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,705,1,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,705,2,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,705,3,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,705,4,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,705,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,705,6,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,705,7,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,705,8,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,705,9,PCS,6623,"OMNIPOINT COMMUNICATIONS, INC. - NJ",224,JERSEYCITY,WAYNNJAWCMH,NJ,
201,706,,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,706,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,706,1,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,706,2,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,706,3,IPES,318J,"COMCAST IP PHONE, LLC",224,JERSEYCITY,NBWKNJNBX3Z,NJ,
201,706,4,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJMD7MD,NJ,
201,706,5,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,706,6,IPES,829J,"PAETEC ITEL, LLC",224,JERSEYCITY,NWRKNJ10DS6,NJ,
201,706,7,CLEC,4804,"LEVEL 3 COMMUNICATIONS, LLC - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,706,8,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,706,9,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,710,,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFP3MD,NJ,
201,710,0,WIRELESS,4036,"NEW CINGULAR WIRELESS PCS, LLC - DC",224,JERSEYCITY,RCPKNJ02GT1,NJ,
201,710,1,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,710,2,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFP3MD,NJ,
201,710,3,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,710,4,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,710,5,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFP3MD,NJ,
201,710,6,CLEC,4948,"CABLEVISION LIGHTPATH, INC. - NJ",224,JERSEYCITY,PRNYNJFP3MD,NJ,
201,710,7,CLEC,7229,"MCIMETRO ACCESS TRANSMISSION SERVICES LLC",224,JERSEYCITY,NWRKNJMDDSE,NJ,
201,710,8,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,710,9,CLEC,325E,"YMAX COMMUNICATIONS CORP. - NJ",224,JERSEYCITY,NOCLLIKNOWN,NJ,
201,714,,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,0,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,714,1,WIRELESS,6391,"CELLCO PARTNERSHIP DBA VERIZON WIRELESS - NJ",224,JERSEYCITY,NBWKNJ17QMD,NJ,
201,714,2,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,3,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,4,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,5,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,6,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
201,714,7,RBOC,9206,"VERIZON NEW JERSEY, INC.",224,JERSEYCITY,JRCYNJJODS5,NJ,
